time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-21T14:35:47.808Z,38.203,-117.7811,9.5,2.7,ml,25,69.2,0.082,0.1558,nn,nn00730384,2020-05-22T02:12:34.155Z,"35 km SE of Mina, Nevada",earthquake,,0.9,0.31,12,reviewed,nn,nn
2020-05-21T14:33:40.290Z,18.0295,-66.7935,16,2.66,md,15,124,0.1015,0.3,pr,pr2020142012,2020-05-21T14:51:55.778Z,"1 km N of Guayanilla, Puerto Rico",earthquake,0.57,1.21,0.23,9,reviewed,pr,pr
2020-05-21T14:32:15.018Z,38.1726,-117.8374,7.1,3,ml,27,63.6,0.029,0.1554,nn,nn00730380,2020-05-22T02:12:31.054Z,"33 km SE of Mina, Nevada",earthquake,,0.7,0.33,12,reviewed,nn,nn
2020-05-21T14:05:59.709Z,34.2666,25.6414,10,4.7,mb,,127,1.192,1.36,us,us70009mgw,2020-05-21T14:31:36.040Z,"82 km S of Néa Anatolí, Greece",earthquake,5.3,1.9,0.056,98,reviewed,us,us
2020-05-21T14:05:49.060Z,38.1012,-118.1933,5,2.5,ml,17,110.56,0.281,0.12,nn,nn00730359,2020-05-21T14:39:55.040Z,"32 km SSW of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-21T13:50:11.540Z,18.0376,-66.7955,11,2.88,md,13,142,0.1045,0.2,pr,pr2020142011,2020-05-21T14:20:17.890Z,"2 km N of Guayanilla, Puerto Rico",earthquake,0.43,0.79,0.15,9,reviewed,pr,pr
2020-05-21T13:45:27.180Z,17.9131,-66.8935,13,2.62,md,15,228,0.0636,0.24,pr,pr2020142010,2020-05-21T14:04:23.234Z,"6 km SSE of Guánica, Puerto Rico",earthquake,1.2,0.47,0.16,6,reviewed,pr,pr
2020-05-21T13:12:05.410Z,19.1968333,-155.3016667,23.45,2.65,md,58,178,0.09905,0.13,hv,hv71521297,2020-05-21T19:54:36.124Z,"18 km E of P?hala, Hawaii",earthquake,0.43,0.63,0.112,23,reviewed,hv,hv
2020-05-21T12:57:33.650Z,-9.6571,23.9776,10,5.2,mb,,43,6.936,0.83,us,us70009mfa,2020-05-21T13:15:39.040Z,"151 km SW of Kamina, Democratic Republic of the Congo",earthquake,9.5,1.9,0.068,71,reviewed,us,us
2020-05-21T12:08:08.070Z,38.173,-117.8448,6.7,3.1,ml,25,50.03,0.097,0.1688,nn,nn00730278,2020-05-22T02:12:27.594Z,"33 km SE of Mina, Nevada",earthquake,,1.2,0.43,8,reviewed,nn,nn
2020-05-21T11:50:19.404Z,31.0773,-103.2419,5,2.8,mb_lg,,53,0.172,0.68,us,us70009meb,2020-05-21T11:59:19.040Z,"24 km SW of Coyanosa, Texas",earthquake,2.7,2,0.055,88,reviewed,us,us
2020-05-21T11:33:50.103Z,44.4282,-115.2182,11.64,4.4,ml,,58,0.863,0.54,us,us70009me1,2020-05-23T00:28:15.329Z,"32 km NW of Stanley, Idaho",earthquake,5.5,10.5,0.032,126,reviewed,us,us
2020-05-21T11:30:39.570Z,38.1513,-117.973,9.8,2.9,ml,26,47.55,0.016,0.1889,nn,nn00730246,2020-05-22T02:12:24.738Z,"29 km SSE of Mina, Nevada",earthquake,,0.8,0.42,9,reviewed,nn,nn
2020-05-21T11:05:26.137Z,44.405,-115.2918,11.25,3.4,ml,,57,0.849,0.91,us,us70009mdr,2020-05-21T15:39:03.759Z,"35 km NW of Stanley, Idaho",earthquake,5.1,10.4,0.041,80,reviewed,us,us
2020-05-21T10:42:45.570Z,19.2251667,-155.399,31.12,3.75,ml,62,145,0.01235,0.12,hv,hv71521187,2020-05-25T04:36:45.430Z,"8 km ENE of P?hala, Hawaii",earthquake,0.41,0.5,0.154,40,reviewed,hv,hv
2020-05-21T09:39:26.304Z,38.1385,-118.0089,6.4,2.6,ml,24,46.87,0.039,0.1487,nn,nn00730178,2020-05-22T02:12:20.802Z,"29 km SSE of Mina, Nevada",earthquake,,1,0.39,10,reviewed,nn,nn
2020-05-21T09:08:37.420Z,38.1933,-117.9645,0.8,2.5,ml,21,50,0.062,0.29,nn,nn00730163,2020-05-21T09:12:16.554Z,"25 km SSE of Mina, Nevada",earthquake,,7.1,,,automatic,nn,nn
2020-05-21T08:49:30.090Z,38.1423,-117.9662,8.9,2.5,ml,21,54.16,0.036,0.09,nn,nn00730152,2020-05-22T14:20:36.040Z,"30 km SSE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-05-21T08:39:01.750Z,17.9088,-66.6085,3,3.09,md,22,196,0.134,0.25,pr,pr2020142008,2020-05-22T00:26:39.525Z,"11 km S of Ponce, Puerto Rico",earthquake,0.43,0.5,0.24,18,reviewed,pr,pr
2020-05-21T07:31:18.161Z,-6.0197,150.9792,42.29,4.7,mb,,71,2.165,0.76,us,us70009mbl,2020-05-21T08:03:58.040Z,"106 km ESE of Kimbe, Papua New Guinea",earthquake,7.7,6.4,0.071,60,reviewed,us,us
2020-05-21T07:06:19.937Z,38.2188,-117.7835,8.3,2.8,ml,24,50.44,0.154,0.1515,nn,nn00730080,2020-05-22T14:00:05.040Z,"34 km SE of Mina, Nevada",earthquake,,1.3,0.43,9,reviewed,nn,nn
2020-05-21T06:55:33.840Z,38.157,-117.9647,13.2,2.5,ml,33,56.02,0.02,0.11,nn,nn00730072,2020-05-21T08:36:59.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-21T06:51:03.600Z,51.5531,-173.7843,11.4,2.5,ml,,,,0.48,ak,ak0206iy6u6i,2020-05-23T02:08:41.090Z,"77 km SSE of Atka, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2020-05-21T06:39:26.715Z,38.1716,-117.7646,5.7,2.7,ml,23,47.93,0.105,0.1476,nn,nn00730063,2020-05-22T02:12:14.025Z,"38 km SE of Mina, Nevada",earthquake,,1.2,0.22,6,reviewed,nn,nn
2020-05-21T06:37:18.905Z,38.1972,-117.7262,6.4,3.2,ml,26,48.9,0.122,0.1727,nn,nn00730059,2020-05-22T02:12:10.859Z,"39 km ESE of Mina, Nevada",earthquake,,1.4,0.32,10,reviewed,nn,nn
2020-05-21T06:19:41.848Z,34.1803,25.5783,10,4.2,mb,,162,1.242,0.96,us,us70009mas,2020-05-21T07:05:56.040Z,"92 km S of Néa Anatolí, Greece",earthquake,7.9,2,0.101,27,reviewed,us,us
2020-05-21T05:59:17.392Z,15.6383,-94.7908,35,4.1,mb,,178,2.631,0.85,us,us70009mal,2020-05-21T06:50:39.040Z,"66 km SSE of San Mateo del Mar, Mexico",earthquake,9.1,2,0.065,65,reviewed,us,us
2020-05-21T05:50:21.001Z,38.2127,-117.7864,7.3,2.6,ml,24,69.98,0.149,0.1495,nn,nn00730022,2020-05-22T02:12:03.553Z,"34 km SE of Mina, Nevada",earthquake,,1.6,0.45,8,reviewed,nn,nn
2020-05-21T05:40:26.430Z,44.9945,-123.848166666667,44.29,2.55,ml,36,124,0.02858,0.23,uw,uw61617807,2020-05-21T18:03:17.750Z,"3 km SE of Rose Lodge, Oregon",earthquake,0.38,0.63,0.147825368300782,12,reviewed,uw,uw
2020-05-21T05:08:44.390Z,19.4366,-67.8776,10,3.42,md,25,259,1.0513,0.38,pr,pr2020142006,2020-05-21T12:31:55.969Z,"109 km NNE of Punta Cana, Dominican Republic",earthquake,3.42,4.43,0.18,11,reviewed,pr,pr
2020-05-21T05:01:54.720Z,17.9371,-66.9453,12,2.49,md,21,208,0.0762,0.2,pr,pr2020142005,2020-05-21T05:21:15.808Z,"5 km SW of Guánica, Puerto Rico",earthquake,0.66,0.39,0.42,16,reviewed,pr,pr
2020-05-21T05:00:56.886Z,38.1848,-117.8896,6.6,3.1,ml,25,46.77,0.072,0.1544,nn,nn00729996,2020-05-21T18:32:32.328Z,"29 km SE of Mina, Nevada",earthquake,,1.1,0.47,10,reviewed,nn,nn
2020-05-21T04:28:53.528Z,15.7068,-94.7247,29.81,4.9,mww,,114,2.553,1,us,us70009m9h,2020-05-25T01:37:47.164Z,"58 km S of San Francisco del Mar Viejo, Mexico",earthquake,8,5.5,0.069,20,reviewed,us,us
2020-05-21T04:21:25.107Z,38.1649,-117.8982,10,2.5,ml,,59,0.054,0.72,us,us70009m9a,2020-05-25T01:25:06.040Z,"31 km SE of Mina, Nevada",earthquake,0.9,2,0.039,88,reviewed,us,us
2020-05-21T03:50:09.938Z,-17.6007,-178.4886,497.86,4.6,mb,,75,3.293,0.66,us,us70009m8w,2020-05-25T01:17:22.040Z,"238 km ENE of Levuka, Fiji",earthquake,11.9,6.9,0.029,359,reviewed,us,us
2020-05-21T03:44:38.093Z,59.6428,-149.6689,9.9,2.7,ml,,,,0.72,ak,ak0206iwd3c1,2020-05-25T01:10:04.040Z,"49 km SSW of Lowell Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-05-21T03:43:20.404Z,-41.6934,-74.0554,35,4.4,mb,,105,0.522,0.76,us,us70009m8r,2020-05-25T01:00:48.321Z,"27 km NW of Ancud, Chile",earthquake,5.4,2,0.161,11,reviewed,us,us
2020-05-21T03:38:20.940Z,17.8308,-66.8846,5,3.06,md,23,233,0.1444,0.28,pr,pr2020142003,2020-05-21T11:40:54.779Z,"15 km S of Guánica, Puerto Rico",earthquake,0.78,0.61,0.31,19,reviewed,pr,pr
2020-05-21T03:26:01.440Z,38.1738,-118.1333,0.2,2.5,ml,20,61.83,0.145,0.11,nn,nn00729928,2020-05-25T00:48:54.040Z,"24 km S of Mina, Nevada",earthquake,,8.4,,,automatic,nn,nn
2020-05-21T03:21:36.261Z,-8.2613,159.7208,10,4.7,mb,,99,1.191,0.37,us,us70009m92,2020-05-24T23:58:05.040Z,"19 km SE of Buala, Solomon Islands",earthquake,10.8,1.9,0.054,104,reviewed,us,us
2020-05-21T02:41:50.870Z,17.8155,-66.9098,4,2.77,md,17,261,0.1625,0.3,pr,pr2020142002,2020-05-21T02:55:47.792Z,"17 km S of Guánica, Puerto Rico",earthquake,0.93,0.66,0.27,13,reviewed,pr,pr
2020-05-21T02:39:56.307Z,51.2084,-178.5859,35,2.6,ml,,210,0.373,0.61,us,us70009nwv,2020-05-24T21:27:57.040Z,"154 km WSW of Adak, Alaska",earthquake,3.3,2,0.128,8,reviewed,us,us
2020-05-21T02:37:42.630Z,38.1852,-117.7428,7.6,2.7,ml,37,48.54,0.116,0.11,nn,nn00729898,2020-05-21T02:47:32.040Z,"39 km SE of Mina, Nevada",earthquake,,6.6,,,automatic,nn,nn
2020-05-21T02:28:21.828Z,44.2664,-115.1651,10,2.5,ml,,66,0.888,0.69,us,us70009m7k,2020-05-21T10:30:46.755Z,"18 km WNW of Stanley, Idaho",earthquake,4.1,2,0.071,26,reviewed,us,us
2020-05-21T02:20:41.000Z,38.2247,-117.7905,2.9,2.6,ml,26,122.91,0.118,0.06,nn,nn00729892,2020-05-21T03:28:43.040Z,"33 km ESE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-21T01:27:19.030Z,38.1609,-117.9718,10,2.5,ml,,48,0.224,0.64,us,us70009m6k,2020-05-24T23:48:56.813Z,"28 km SSE of Mina, Nevada",earthquake,0.9,2,0.048,58,reviewed,us,us
2020-05-21T01:18:58.182Z,38.2014,-117.7252,9.8,2.6,ml,20,49.11,0.126,0.1235,nn,nn00729852,2020-05-21T21:35:37.925Z,"39 km ESE of Mina, Nevada",earthquake,,1.5,0.36,5,reviewed,nn,nn
2020-05-21T01:14:38.785Z,53.6779,-165.221,35,2.9,ml,,209,0.516,0.4,us,us70009nwu,2020-05-24T21:17:38.040Z,"62 km SE of Akutan, Alaska",earthquake,2,2,0.105,12,reviewed,us,us
2020-05-21T00:53:52.710Z,38.2145,-117.7842,7.2,3,ml,23,50.39,0.15,0.1404,nn,nn00729837,2020-05-22T05:15:19.040Z,"34 km SE of Mina, Nevada",earthquake,,1.7,0.42,7,reviewed,nn,nn
2020-05-21T00:33:38.500Z,19.0153,-64.4841,10,3.85,md,21,237,1.6202,0.39,pr,pr2020142000,2020-05-21T04:07:51.421Z,"82 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,2.18,31.61,0.08,17,reviewed,pr,pr
2020-05-21T00:27:14.886Z,54.6475,-161.4609,21,3.1,ml,,,,0.41,ak,ak0206iuh3cz,2020-05-23T02:08:21.983Z,"71 km SE of King Cove, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-05-21T00:11:46.583Z,38.1531,-117.8601,5.6,3,ml,25,55.66,0.08,0.2109,nn,nn00729812,2020-05-21T03:11:43.513Z,"34 km SE of Mina, Nevada",earthquake,,1.1,0.3,12,reviewed,nn,nn
2020-05-21T00:10:20.627Z,64.4518,-148.0467,9.2,2.6,ml,,,,0.6,ak,ak0206iudgv8,2020-05-23T02:09:32.267Z,"41 km SSW of South Van Horn, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-05-20T23:59:41.340Z,17.8138,-66.905,5,2.77,md,21,237,0.1633,0.33,pr,pr2020141015,2020-05-21T02:45:59.040Z,"17 km S of Guánica, Puerto Rico",earthquake,0.87,0.66,0.42,17,reviewed,pr,pr
2020-05-20T23:43:18.178Z,35.1547,20.2872,20.22,5.7,mww,,22,2.415,0.81,us,us70009m4x,2020-05-21T23:45:37.653Z,"224 km SW of Methóni, Greece",earthquake,6.8,3.7,0.048,42,reviewed,us,us
2020-05-20T23:42:20.180Z,17.959,-66.985,8,3.06,md,23,192,0.0601,0.19,pr,pr2020141014,2020-05-21T02:30:21.040Z,"6 km ESE of La Parguera, Puerto Rico",earthquake,0.43,0.73,0.28,19,reviewed,pr,pr
2020-05-20T23:29:00.921Z,38.1305,-118.0637,6.9,3,ml,31,46.74,0.083,0.2335,nn,nn00729788,2020-05-21T21:54:37.727Z,"29 km S of Mina, Nevada",earthquake,,1.3,0.19,10,reviewed,nn,nn
2020-05-20T23:24:30.550Z,17.8345,-66.8836,12,2.56,md,17,255,0.1407,0.24,pr,pr2020141013,2020-05-21T00:15:16.911Z,"15 km S of Guánica, Puerto Rico",earthquake,0.82,0.64,0.22,12,reviewed,pr,pr
2020-05-20T23:11:58.860Z,19.2173333,-155.4181667,32.66,2.71,ml,55,139,0.028,0.12,hv,hv71520597,2020-05-21T02:49:20.220Z,"6 km ENE of P?hala, Hawaii",earthquake,0.43,0.6,0.189,32,reviewed,hv,hv
2020-05-20T23:02:58.053Z,59.6553,-152.0664,70.7,3.4,ml,,,,0.53,ak,ak0206hkhgel,2020-05-20T23:12:43.926Z,"18 km SW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-20T22:30:17.430Z,38.1615,-117.925,6.5,2.7,ml,17,98.95,0.453,0.17,nn,nn00729755,2020-05-20T22:42:00.040Z,"30 km SSE of Mina, Nevada",earthquake,,16.1,,,automatic,nn,nn
2020-05-20T21:17:33.394Z,38.2018,-117.7508,9.1,3,ml,24,49.41,0.103,0.1547,nn,nn00729705,2020-05-21T02:13:07.890Z,"37 km SE of Mina, Nevada",earthquake,,1.4,0.31,5,reviewed,nn,nn
2020-05-20T21:07:00.694Z,38.1925,-117.7344,7.5,3.4,ml,28,48.73,0.112,0.1539,nn,nn00729693,2020-05-21T02:28:03.881Z,"39 km SE of Mina, Nevada",earthquake,,0.8,0.26,9,reviewed,nn,nn
2020-05-20T20:57:18.586Z,34.1657,25.5967,10,4.4,mb,,126,1.261,0.98,us,us70009m12,2020-05-28T16:51:41.040Z,"93 km S of Néa Anatolí, Greece",earthquake,6.3,1.9,0.073,54,reviewed,us,us
2020-05-20T20:54:53.227Z,54.6318,-156.7613,5.1,3.1,ml,,,,1.11,ak,ak0206hj0afb,2020-05-25T15:07:39.040Z,"207 km SE of Perryville, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-05-20T20:50:13.216Z,-1.6864,120.2622,69.68,4.3,mb,,91,2.589,0.79,us,us6000a0zm,2020-05-29T15:57:14.040Z,"63 km WSW of Poso, Indonesia",earthquake,7.4,11,0.187,8,reviewed,us,us
2020-05-20T20:46:47.932Z,-8.2348,118.3273,173.73,4.1,mb,,126,3.498,0.67,us,us6000a0zl,2020-05-29T15:21:11.040Z,"36 km NNW of Dompu, Indonesia",earthquake,8.2,9.1,0.26,4,reviewed,us,us
2020-05-20T20:46:45.814Z,61.3818,-150.1131,19.6,2.5,ml,,,,0.91,ak,ak0206hiyk8m,2020-05-25T14:54:14.040Z,"7 km WNW of Point MacKenzie, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-20T20:36:53.780Z,17.8436,-66.9073,7,2.91,md,14,258,0.1345,0.23,pr,pr2020141011,2020-05-20T22:48:24.040Z,"14 km S of Guánica, Puerto Rico",earthquake,0.89,0.65,0.14,7,reviewed,pr,pr
2020-05-20T20:35:23.620Z,38.1527,-117.974,14.7,2.5,ml,26,59.82,0.026,0.23,nn,nn00729665,2020-05-20T22:31:35.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-20T20:33:09.124Z,38.2333,-117.7867,7,2.9,ml,25,51.48,0.098,0.1481,nn,nn00729662,2020-05-28T16:44:38.040Z,"33 km ESE of Mina, Nevada",earthquake,,1.4,0.34,6,reviewed,nn,nn
2020-05-20T20:31:53.008Z,-16.3023,167.9982,175.07,5.3,mww,,32,1.143,0.9,us,us70009lzu,2020-05-28T16:48:36.040Z,"66 km ESE of Lakatoro, Vanuatu",earthquake,8.5,4.9,0.098,10,reviewed,us,us
2020-05-20T20:24:46.700Z,18.0121,-66.7581,14,2.95,md,19,142,0.1266,0.2,pr,pr2020141010,2020-05-22T00:31:49.613Z,"1 km ESE of Magas Arriba, Puerto Rico",earthquake,0.47,0.57,0.36,11,reviewed,pr,pr
2020-05-20T20:19:14.648Z,38.1855,-117.7417,8,3.4,ml,28,48.43,0.105,0.1423,nn,nn00729653,2020-05-21T02:27:08.264Z,"39 km SE of Mina, Nevada",earthquake,,0.7,0.24,9,reviewed,nn,nn
2020-05-20T20:17:43.320Z,38.2098,-117.7345,6.8,2.6,ml,27,74.08,0.119,0.13,nn,nn00729650,2020-05-20T20:30:21.040Z,"38 km ESE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-20T20:11:16.461Z,-15.9322,167.9277,148.77,4.3,mb,,155,0.848,0.59,us,us6000a0zk,2020-05-29T16:03:03.040Z,"57 km ENE of Lakatoro, Vanuatu",earthquake,11.3,5.6,0.16,11,reviewed,us,us
2020-05-20T20:01:40.220Z,38.159,-117.9442,7.4,2.7,ml,30,48.43,0.034,0.1,nn,nn00729641,2020-05-20T20:20:56.040Z,"29 km SSE of Mina, Nevada",earthquake,,10.4,,,automatic,nn,nn
2020-05-20T19:38:20.747Z,54.741,-156.8834,0,3.2,ml,,,,0.58,ak,ak0206hibcuw,2020-05-28T16:40:55.040Z,"193 km SE of Perryville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-05-20T19:33:17.950Z,17.9485,-66.982,7,2.5,md,7,216,0.0656,0.15,pr,pr2020141009,2020-05-20T20:00:08.622Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,1.04,0.4,0.4,4,reviewed,pr,pr
2020-05-20T19:21:01.294Z,58.3838,-151.0492,9.6,2.9,ml,,,,0.59,ak,ak0206hi7o7p,2020-05-20T19:58:46.040Z,"99 km ENE of Ouzinkie, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-05-20T18:38:06.936Z,38.207,-117.7314,9.7,3.5,ml,25,49.49,0.119,0.1363,nn,nn00729592,2020-05-21T16:42:10.230Z,"38 km ESE of Mina, Nevada",earthquake,,1.2,0.37,6,reviewed,nn,nn
2020-05-20T18:18:01.426Z,-18.783,-179.6909,593.57,4.4,mb,,89,2.379,0.47,us,us6000a0zg,2020-05-29T13:54:38.040Z,"131 km SE of Levuka, Fiji",earthquake,13.7,9.6,0.149,13,reviewed,us,us
2020-05-20T18:00:30.556Z,34.1,25.6071,10,4.4,mb,,63,1.324,1.05,us,us70009lvp,2020-05-28T16:21:09.040Z,"100 km S of Néa Anatolí, Greece",earthquake,6.4,1.8,0.089,36,reviewed,us,us
2020-05-20T17:35:18.010Z,38.1997,-117.7302,6,2.8,ml,31,50.86,0.203,0.13,nn,nn00729560,2020-05-20T18:33:37.040Z,"39 km ESE of Mina, Nevada",earthquake,,13.1,,,automatic,nn,nn
2020-05-20T17:18:26.292Z,54.6981,-156.8576,10,4.1,ml,,,,0.59,ak,ak0206hh07hh,2020-05-28T16:18:03.040Z,"198 km SE of Perryville, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-05-20T17:13:22.796Z,54.63,-156.7835,10,4.6,ml,,,,0.79,ak,ak0206hgz4pc,2020-05-28T16:14:21.040Z,"207 km SE of Perryville, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-05-20T16:51:28.997Z,56.1172,-149.659,10,3.7,ml,,214,2.288,1.03,us,us70009lue,2020-05-28T22:17:16.040Z,"230 km SE of Chiniak, Alaska",earthquake,8,2,0.048,56,reviewed,us,us
2020-05-20T16:47:10.570Z,38.2008,-117.9657,0,2.8,ml,18,78.58,0.047,0.25,nn,nn00729538,2020-05-28T01:56:35.040Z,"24 km SSE of Mina, Nevada",earthquake,,9.3,,,automatic,nn,nn
2020-05-20T16:40:56.400Z,35.7031667,-117.497,8.96,3.58,mw,62,63,0.1187,0.16,ci,ci39208391,2020-05-21T22:20:28.683Z,"11km SW of Searles Valley, CA",earthquake,0.12,0.36,,4,reviewed,ci,ci
2020-05-20T16:37:37.230Z,38.171,-117.9487,0.3,2.7,ml,19,55.13,0.012,0.12,nn,nn00729530,2020-05-20T22:51:05.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-20T16:35:25.175Z,38.1511,-117.9786,11.7,3.1,ml,24,47.53,0.019,0.1237,nn,nn00729525,2020-05-21T02:12:51.089Z,"28 km SSE of Mina, Nevada",earthquake,,0.8,0.25,7,reviewed,nn,nn
2020-05-20T16:23:20.030Z,38.1965,-117.7357,4.9,2.7,ml,27,48.83,0.119,0.14,nn,nn00729514,2020-05-21T22:15:24.040Z,"39 km ESE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-05-20T16:19:37.333Z,38.1873,-117.7349,7.7,3.4,ml,24,48.46,0.113,0.1256,nn,nn00729511,2020-05-21T02:25:17.847Z,"39 km SE of Mina, Nevada",earthquake,,1.2,0.17,7,reviewed,nn,nn
2020-05-20T16:09:09.370Z,17.959,-66.8333,15,2.72,md,12,206,0.0486,0.28,pr,pr2020141008,2020-05-20T17:13:54.117Z,"4 km SSW of Indios, Puerto Rico",earthquake,1.24,0.75,0.18,7,reviewed,pr,pr
2020-05-20T15:49:49.279Z,38.1599,-117.9569,6.2,3.6,ml,22,44.45,0.021,0.1269,nn,nn00729488,2020-05-21T02:24:26.227Z,"28 km SSE of Mina, Nevada",earthquake,,1.5,0.36,7,reviewed,nn,nn
2020-05-20T15:44:50.486Z,35.2162,27.8657,10,4.7,mb,,41,0.663,0.92,us,us70009lsl,2020-05-28T22:11:23.040Z,"67 km ESE of Karpathos, Greece",earthquake,5.4,1.8,0.044,156,reviewed,us,us
2020-05-20T15:39:36.261Z,38.1588,-117.9558,5.7,3.4,ml,25,56.38,0.02,0.1932,nn,nn00729475,2020-05-21T02:23:35.074Z,"28 km SSE of Mina, Nevada",earthquake,,1.7,0.4,8,reviewed,nn,nn
2020-05-20T15:29:13.041Z,-21.0962,-68.7395,104.17,4.5,mb,,34,0.839,0.72,us,us70009ls5,2020-05-28T22:08:37.040Z,"151 km N of Calama, Chile",earthquake,4.8,4.9,0.099,30,reviewed,us,us
2020-05-20T15:19:16.755Z,38.1729,-117.7936,12.1,3.3,ml,21,48.22,0.117,0.1664,nn,nn00729463,2020-05-21T02:22:48.706Z,"36 km SE of Mina, Nevada",earthquake,,0.9,0.41,5,reviewed,nn,nn
2020-05-20T15:01:28.063Z,-15.1094,-173.2709,10,4.7,mb,,129,1.871,1.16,us,us6000a0zi,2020-05-28T22:06:18.040Z,"109 km NNE of Hihifo, Tonga",earthquake,13,1.9,0.099,31,reviewed,us,us
2020-05-20T14:44:29.420Z,38.1992,-117.7515,11,3.4,ml,23,59.69,0.127,0.145,nn,nn00729441,2020-05-27T13:51:33.040Z,"37 km SE of Mina, Nevada",earthquake,,1.1,0.18,7,reviewed,nn,nn
2020-05-20T13:57:21.863Z,38.1958,-117.7536,11,3.3,ml,10,71.11,0.124,0.1697,nn,nn00729412,2020-05-27T13:33:24.040Z,"37 km SE of Mina, Nevada",earthquake,,1.7,0.34,4,reviewed,nn,nn
2020-05-20T13:56:45.939Z,6.5128,125.5939,182.61,4.9,mb,,107,0.553,0.89,us,us70009lpq,2020-05-20T14:15:14.040Z,"3 km ENE of Tubalan, Philippines",earthquake,7.8,6.4,0.076,54,reviewed,us,us
2020-05-20T13:56:35.100Z,38.1832,-117.7612,6.9,2.8,ml,21,70.13,0.133,0.19,nn,nn00729408,2020-05-27T13:15:13.040Z,"38 km SE of Mina, Nevada",earthquake,,18.2,,,automatic,nn,nn
2020-05-20T13:54:34.240Z,38.1765,-117.947,4,2.6,ml,29,58.57,0.046,0.13,nn,nn00729404,2020-05-27T12:32:26.040Z,"27 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-20T13:46:49.519Z,-16.1594,-173.4582,72.76,5.1,mww,,57,4.444,1.06,us,us70009lpe,2020-05-20T14:08:16.040Z,"42 km ESE of Hihifo, Tonga",earthquake,8.8,5.3,0.098,10,reviewed,us,us
2020-05-20T13:39:54.253Z,38.185,-118.0613,2.8,2.9,ml,27,48.47,0.092,0.391,nn,nn00729392,2020-05-27T10:08:00.040Z,"23 km S of Mina, Nevada",earthquake,,0.6,0.36,22,reviewed,nn,nn
2020-05-20T13:34:55.234Z,38.1978,-117.7504,9.3,3.3,ml,23,58.08,0.126,0.1472,nn,nn00729383,2020-05-27T09:51:00.040Z,"37 km SE of Mina, Nevada",earthquake,,1.1,0.43,7,reviewed,nn,nn
2020-05-20T13:16:14.450Z,17.9755,-66.9735,6,2.59,md,13,175,0.071,0.19,pr,pr2020141007,2020-05-20T13:36:39.933Z,"6 km WSW of Fuig, Puerto Rico",earthquake,0.8,0.43,0.2,6,reviewed,pr,pr
2020-05-20T13:12:29.790Z,38.1658,-117.7538,7.1,2.7,ml,22,78.03,0.118,0.18,nn,nn00729366,2020-05-27T08:55:43.040Z,"39 km SE of Mina, Nevada",earthquake,,16.3,,,automatic,nn,nn
2020-05-20T12:59:28.104Z,38.2204,-117.7898,6.5,2.7,ml,22,50.77,0.156,0.1926,nn,nn00729354,2020-05-21T02:12:26.252Z,"33 km SE of Mina, Nevada",earthquake,,1.5,0.69,6,reviewed,nn,nn
2020-05-20T12:52:07.923Z,38.209,-117.7394,8,3.3,ml,23,60.09,0.135,0.1447,nn,nn00729347,2020-05-21T02:18:47.224Z,"38 km ESE of Mina, Nevada",earthquake,,1.4,0.29,7,reviewed,nn,nn
2020-05-20T12:45:07.793Z,5.2691,126.106,92.76,5,mww,,82,1.864,0.76,us,us70009lmq,2020-05-20T13:45:06.768Z,"72 km ESE of Sarangani, Philippines",earthquake,7.6,6.1,0.083,14,reviewed,us,us
2020-05-20T12:41:59.837Z,38.2047,-117.7442,7.7,3.2,ml,23,72.58,0.131,0.1616,nn,nn00729339,2020-05-21T02:12:21.188Z,"37 km ESE of Mina, Nevada",earthquake,,1.8,0.34,7,reviewed,nn,nn
